Date,Stock Price,Gold Price,GBI,Stock Symbol
2025-04-22,199.74000549316406,311.1099853515625,0.8883145678569961,AAPL
2025-04-23,204.60000610351562,303.6499938964844,0.9322835964558505,AAPL
2025-04-24,208.3699951171875,308.07000732421875,0.9358396463811464,AAPL
2023-01-03,88.6959457397461,171.05999755859375,1.0,GOOGL
2023-01-04,87.66090393066406,172.6699981689453,0.9791151102593393,GOOGL
2023-01-05,85.78984069824219,170.52000427246094,0.9702981854118343,GOOGL
2023-01-06,86.92440795898438,173.7100067138672,0.9650761810481832,GOOGL
2023-01-09,87.60118103027344,174.10000610351562,0.9704113504652181,GOOGL
2023-01-10,87.99928283691406,174.74000549316406,0.9712510033255735,GOOGL
2023-01-11,91.08452606201172,174.6199951171875,1.0059938456004365,GOOGL
2023-01-12,90.6963882446289,176.63999938964844,0.9902517779397306,GOOGL
2023-01-13,91.68167114257812,178.75999450683594,0.9891379869779867,GOOGL
2023-01-17,90.85562133789062,177.58999633789062,0.986683798620727,GOOGL
2023-01-18,90.68643951416016,177.0800018310547,0.9876828801050542,GOOGL
2023-01-19,92.60725402832031,179.88999938964844,0.9928478029804093,GOOGL
2023-01-20,97.55359649658203,179.2899932861328,1.0493779317301606,GOOGL
2023-01-23,99.31517791748047,179.6300048828125,1.0663049760606012,GOOGL
2023-01-24,97.23512268066406,180.27999877929688,1.0402082950104765,GOOGL
2023-01-25,94.76692962646484,181.11000061035156,1.0091577752820702,GOOGL
2023-01-26,97.05597686767578,179.47000122070312,1.04297791415663,GOOGL
2023-01-27,98.89718627929688,179.22000122070312,1.0642463083761182,GOOGL
2023-01-30,96.47874450683594,178.75999450683594,1.0408927972009439,GOOGL
2023-01-31,98.36969757080078,179.41000366210938,1.0574488610647785,GOOGL
2023-02-01,99.95213317871094,181.6699981689453,1.0610932408929117,GOOGL
2023-02-02,107.22734832763672,177.89999389648438,1.1624501175215314,GOOGL
2023-02-03,104.28143310546875,173.4600067138672,1.1594508003533899,GOOGL
2023-02-06,102.4103775024414,173.82000732421875,1.1362892442280694,GOOGL
2023-02-07,107.12782287597656,173.97999572753906,1.1875383836153592,GOOGL
2023-02-08,98.89718627929688,174.41000366210938,1.09359681601643,GOOGL
2023-02-09,94.55792236328125,173.02999877929688,1.053952914683108,GOOGL
2023-02-10,94.12002563476562,173.36000061035156,1.0470750943185423,GOOGL
2023-02-13,94.15982818603516,172.47999572753906,1.0528624022267368,GOOGL
2023-02-14,94.22949981689453,172.61000061035156,1.0528478737342337,GOOGL
2023-02-15,96.47874450683594,170.88999938964844,1.0888290208579456,GOOGL
2023-02-16,95.0555419921875,170.75,1.073646772174022,GOOGL
2023-02-17,93.90106201171875,171.25999450683594,1.057448610855769,GOOGL
2023-02-21,91.3532485961914,170.6199951171875,1.0326157938552096,GOOGL
2023-02-22,91.21391296386719,169.66000366210938,1.0368747709669632,GOOGL
2023-02-23,90.45752716064453,169.57000732421875,1.0288222901756847,GOOGL
2023-02-24,88.70590209960938,168.35000610351562,1.0162114244350184,GOOGL
2023-02-27,89.4423828125,169.00999450683594,1.0206472403455535,GOOGL
2023-02-28,89.63147735595703,169.77999877929688,1.0181663069166709,GOOGL
2023-03-01,89.93004608154297,170.75999450683594,1.015695144786572,GOOGL
2023-03-02,91.56224822998047,170.66000366210938,1.034735596849161,GOOGL
2023-03-03,93.20439147949219,172.49000549316406,1.042118563079101,GOOGL
2023-03-06,94.6773452758789,171.6199951171875,1.0639540677498995,GOOGL
2023-03-07,93.41339111328125,168.6199951171875,1.068426763901412,GOOGL
2023-03-08,93.8015365600586,168.5399932861328,1.0733754870568508,GOOGL
2023-03-09,91.8807144165039,170.1999969482422,1.0411409012372492,GOOGL
2023-03-10,90.19876098632812,173.8699951171875,1.0005081314451614,GOOGL
2023-03-13,90.6764907836914,177.86000061035156,0.983243553266683,GOOGL
2023-03-14,93.52287292480469,176.8300018310547,1.020015052289138,GOOGL
2023-03-15,95.65269470214844,178.2100067138672,1.035165562117193,GOOGL
2023-03-16,99.84266662597656,178.57000732421875,1.0783316391810922,GOOGL
2023-03-17,101.136474609375,183.77000427246094,1.061397054938171,GOOGL
2023-03-20,100.7383804321289,183.83999633789062,1.0568166682313038,GOOGL
2023-03-21,104.42076873779297,180.3699951171875,1.1165220010620838,GOOGL
2023-03-22,102.87814331054688,183.44000244140625,1.0816176434087759,GOOGL
2023-03-23,105.0975341796875,185.74000549316406,1.0912688668072987,GOOGL
2023-03-24,104.93830108642578,183.64999389648438,1.1020157544712135,GOOGL
2023-03-27,101.97246551513672,181.9499969482422,1.0808752188708064,GOOGL
2023-03-28,100.54927825927734,183.44000244140625,1.0571329331728267,GOOGL
2023-03-29,100.90756225585938,182.52999877929688,1.0661888987299144,GOOGL
2023-03-30,100.40994262695312,184.17999267578125,1.0514266004826252,GOOGL
2023-03-31,103.23643493652344,183.22000122070312,1.0866878456322648,GOOGL
2023-04-03,103.86343383789062,184.5399932861328,1.085467610367458,GOOGL
2023-04-04,104.22172546386719,187.97999572753906,1.0692796858903815,GOOGL
2023-04-05,103.97290802001953,187.8300018310547,1.067578750532169,GOOGL
2023-04-06,107.90411376953125,186.49000549316406,1.1159047676428018,GOOGL
2023-04-10,105.93354034423828,185.11000061035156,1.1036930231978095,GOOGL
2023-04-11,104.84872436523438,186.27999877929688,1.0855294676647302,GOOGL
2023-04-12,104.14210510253906,187.19000244140625,1.0729720147559716,GOOGL
2023-04-13,106.9188232421875,189.72000122070312,1.0868903781300452,GOOGL
2023-04-14,108.35198211669922,186.36000061035156,1.1213181449336762,GOOGL
2023-04-17,105.46578216552734,185.52999877929688,1.0963320964631023,GOOGL
2023-04-18,104.00276947021484,186.25,1.0769444821241778,GOOGL
2023-04-19,103.68428802490234,185.36000061035156,1.0788016953130697,GOOGL
2023-04-20,104.78901672363281,186.08999633789062,1.0860190180026745,GOOGL
2023-04-21,104.908447265625,184.25,1.098114573504631,GOOGL
2023-04-24,105.46578216552734,184.80999755859375,1.1006032963883077,GOOGL
2023-04-25,103.3558578491211,185.75,1.0731266152051777,GOOGL
2023-04-26,103.21652221679688,184.74000549316406,1.0775389119257386,GOOGL
2023-04-27,107.07805633544922,184.75,1.117791299585609,GOOGL
2023-04-28,106.82926177978516,184.8000030517578,1.114892376734318,GOOGL
2023-05-01,106.68992614746094,183.97000122070312,1.11846164587417,GOOGL
2023-05-02,104.81886291503906,187.52000427246094,1.0780441135729502,GOOGL
2023-05-03,104.908447265625,189.11000061035156,1.0698937629697898,GOOGL
2023-05-04,104.19186401367188,190.44000244140625,1.0551648659985107,GOOGL
2023-05-05,105.06768035888672,187.4600067138672,1.0809490112222273,GOOGL
2023-05-08,107.2572021484375,187.69000244140625,1.1021228756756247,GOOGL
2023-05-09,106.83920288085938,189.02000427246094,1.0901030710226038,GOOGL
2023-05-10,111.21827697753906,188.75,1.1364069862204034,GOOGL
2023-05-11,116.01533508300781,187.1300048828125,1.1956846736155784,GOOGL
2023-05-12,116.95086669921875,186.80999755859375,1.2073912453645932,GOOGL
2023-05-15,115.95562744140625,187.2100067138672,1.1945586131264352,GOOGL
2023-05-16,118.94135284423828,184.8699951171875,1.2408267193288578,GOOGL
2023-05-17,120.26502227783203,184.22999572753906,1.2589940762375358,GOOGL
2023-05-18,122.24555206298828,181.83999633789062,1.2965472395050963,GOOGL
2023-05-19,122.17588806152344,183.63999938964844,1.2831071187686338,GOOGL
2023-05-22,124.45498657226562,183.2100067138672,1.3101101288566792,GOOGL
2023-05-23,121.97683715820312,183.42999267578125,1.282483280226764,GOOGL
2023-05-24,120.32473754882812,181.9499969482422,1.2754033785164929,GOOGL
2023-05-25,122.8924560546875,180.1999969482422,1.3152706748308922,GOOGL
2023-05-26,124.01708221435547,180.9199981689453,1.3220248765166553,GOOGL
2023-05-30,123.08155822753906,182.0399932861328,1.3039798116937864,GOOGL
2023-05-31,122.28536224365234,182.32000732421875,1.2935548166464133,GOOGL
2023-06-01,123.13130950927734,183.75999450683594,1.2922966594784648,GOOGL
2023-06-02,124.07678985595703,181.0500030517578,1.3217116102382167,GOOGL
2023-06-05,125.41041564941406,182.13999938964844,1.3279232325014454,GOOGL
2023-06-06,126.70423126220703,182.33999633789062,1.3401514149034277,GOOGL
2023-06-07,121.91712188720703,180.14999389648438,1.3051942221618933,GOOGL
2023-06-08,121.558837890625,182.52999877929688,1.2843901943926697,GOOGL
2023-06-09,121.64839935302734,182.0399932861328,1.2887963003194973,GOOGL
2023-06-12,123.05168914794922,181.8800048828125,1.3048101162982995,GOOGL
2023-06-13,123.24079895019531,180.5399932861328,1.3165148911702136,GOOGL
2023-06-14,123.08155822753906,180.63999938964844,1.3140858999559564,GOOGL
2023-06-15,124.49478912353516,181.91000366210938,1.3198946969256582,GOOGL
2023-06-16,122.94222259521484,181.6300048828125,1.3054437346564436,GOOGL
2023-06-20,122.5142593383789,179.75,1.3145055752660613,GOOGL
2023-06-21,119.97640228271484,179.49000549316406,1.2891405116675267,GOOGL
2023-06-22,122.56402587890625,177.7100067138672,1.3301353245904575,GOOGL
2023-06-23,121.75788116455078,178.1999969482422,1.317753208365212,GOOGL
2023-06-26,117.77690887451172,178.50999450683594,1.2724546345273091,GOOGL
2023-06-27,117.7669677734375,177.69000244140625,1.2782187752815841,GOOGL
2023-06-28,119.608154296875,177.27999877929688,1.3012050536205606,GOOGL
2023-06-29,118.5333023071289,177.08999633789062,1.2908953832525687,GOOGL
2023-06-30,119.13043975830078,178.27000427246094,1.2888107880422188,GOOGL
2023-07-03,119.3294906616211,178.47000122070312,1.2895175375428938,GOOGL
2023-07-05,121.17069244384766,177.83999633789062,1.3140528776254365,GOOGL
2023-07-06,119.53849029541016,177.30999755859375,1.3002271655059907,GOOGL
2023-07-07,118.9114990234375,178.63999938964844,1.2837777312635341,GOOGL
2023-07-10,115.89590454101562,178.77999877929688,1.2502413315411667,GOOGL
2023-07-11,116.5826187133789,179.4499969482422,1.2529537599294607,GOOGL
2023-07-12,118.36409759521484,181.8800048828125,1.2551040381336322,GOOGL
2023-07-13,123.94741821289062,182.00999450683594,1.313369543856186,GOOGL
2023-07-14,124.82322692871094,181.42999267578125,1.3268780670845153,GOOGL
2023-07-17,124.05689239501953,181.55999755859375,1.317787617414034,GOOGL
2023-07-18,123.1711196899414,183.63999938964844,1.2935591711949175,GOOGL
2023-07-19,121.44935607910156,183.6699981689453,1.2752686617186175,GOOGL
2023-07-20,118.63282775878906,182.74000549316406,1.2520334777253534,GOOGL
2023-07-21,119.44891357421875,182.17999267578125,1.2645214959497493,GOOGL
2023-07-24,120.95173645019531,181.39999389648438,1.285936525930793,GOOGL
2023-07-25,121.62849426269531,182.41000366210938,1.2859715803251668,GOOGL
